id,name,fullName,insCode,stockType,instrumentId,cisin,lSecVal,cSecVal,created_date,cSecValReal,Holding
542,شغدیر,پتروشیمی غدیر,2.18E+16,300,IRO1PGDR0001,IRO1PGDR0001,محصولات شيميايي,44,2023-08-31T05:41:54.626Z,44,0
625,زنگان,صنعت روی زنگان,6.72E+16,303,IRO3ZAGZ0001,IRO3ZAGZ0000,فلزات اساسي,27,2023-08-31T05:42:00.398Z,27,0
776,پاکشو,گروه صنعتی پاکشو,6.28E+16,300,IRO1PASH0001,IRO1PASH0002,محصولات شيميايي,44,2023-08-31T05:42:10.586Z,44,0
491,ورازی,بیمه رازی,6.01E+16,309,IRO7RZIP0001,IRO7RZIP0007,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,2023-08-31T05:41:51.251Z,66,0
493,سپ,پرداخت الکترونیک سامان کیش,7.19E+16,300,IRO1SEPK0001,IRO1SEPK0003,رايانه و فعاليت‌هاي وابسته به آن,72,2023-08-31T05:41:51.391Z,72,0
495,سکرد,سیمان کردستان,6.53E+16,300,IRO1SKOR0001,IRO1SKOR0009,"سيمان، آهك و گچ",53,2023-08-31T05:41:51.535Z,53,0
497,زماهان,مجتمع تولید گوشت مرغ ماهان,4.51E+15,303,IRO3MACZ0001,IRO3MACZ0009,زراعت و خدمات وابسته,1,2023-08-31T05:41:51.655Z,1,0
499,بترانس,ایران‌ ترانسفو,4.68E+16,300,IRO1TRNS0001,IRO1TRNS0001,ماشين آلات و دستگاه‌هاي برقي,31,2023-08-31T05:41:51.771Z,31,0
501,سهرمز,سیمان‌هرمزگان‌,2.97E+16,300,IRO1SHZG0001,IRO1SHZG0004,"سيمان، آهك و گچ",53,2023-08-31T05:41:51.917Z,53,0
503,شاوان,پالایش نفت لاوان,6.02E+16,303,IRO3PNLZ0001,IRO3PNLZ0000,"فراورده هاي نفتي، كك و سوخت هسته اي",23,2023-08-31T05:41:52.060Z,23,0
505,سنوین,سرمایه گذاری اقتصاد نوین,3.70E+16,309,IRO7IENP0001,IRO7IENP0006,سرمايه گذاريها,56,2023-08-31T05:41:52.200Z,56,0
513,گوهران,سرمایه گذاری توسعه گوهران امید,6.50E+16,303,IRO3GOMZ0001,IRO3GOMZ0009,سرمايه گذاريها,56,2023-08-31T05:41:52.741Z,56,0
523,ثشرق,سرمایه گذاری مسکن شمال شرق,6.04E+15,300,IRO1PMSZ0001,IRO1PMSZ0006,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:41:53.406Z,70,0
525,غگلستا,شیر پاستوریزه پگاه گلستان,6.48E+16,303,IRO3PGLZ0001,IRO3PGLZ0009,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:41:53.531Z,42,0
527,کیمیا,ص. معدنی کیمیای زنجان گستران,1.44E+16,300,IRO1KZGZ0001,IRO1KZGZ0000,فلزات اساسي,27,2023-08-31T05:41:53.646Z,27,0
529,فزرین,زرین معدن آسیا,4.37E+16,303,IRO3KZIZ0001,IRO3KZIZ0006,فلزات اساسي,27,2023-08-31T05:41:53.771Z,27,0
531,بسویچ,پارس‌سویچ‌,4.74E+16,300,IRO1SWIC0001,IRO1SWIC0000,ماشين آلات و دستگاه‌هاي برقي,31,2023-08-31T05:41:53.887Z,31,0
533,سپرمی,پرمیت‌,2.77E+16,309,IRO7PRMP0001,IRO7PRMP0003,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:41:54.009Z,54,0
535,سکارون,سیمان کارون,1.59E+16,309,IRO7KACP0001,IRO7KACP0009,"سيمان، آهك و گچ",53,2023-08-31T05:41:54.147Z,53,0
537,کفپارس,فرآورده‌های نسوز پارس‌,1.95E+16,300,IRO1NSPS0001,IRO1NSPS0004,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:41:54.265Z,54,0
539,سشرق,سیمان‌ شرق‌,2.70E+16,300,IRO1SSHR0001,IRO1SSHR0000,"سيمان، آهك و گچ",53,2023-08-31T05:41:54.425Z,53,0
496,های وب,داده گسترعصرنوین-های وب,4.34E+16,300,IRO1HWEB0001,IRO1HWEB0008,اطلاعات و ارتباطات,73,2023-08-31T05:41:51.595Z,73,0
498,نتوس,پشم‌ بافی توس,2.30E+16,309,IRO7PTOP0001,IRO7PTOP0009,منسوجات,17,2023-08-31T05:41:51.714Z,17,0
502,کرازی,کارخانجات‌تولیدیشیشه‌رازی,5.71E+16,300,IRO1TSRZ0001,IRO1TSRZ0007,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:41:52.001Z,54,0
504,شکام,صنایع شیمیایی کیمیاگران امروز,6.94E+16,303,IRO3KICZ0001,IRO3KICZ0003,محصولات شيميايي,44,2023-08-31T05:41:52.120Z,44,0
508,بساما,بیمه سامان,4.16E+16,303,IRO3BSMZ0001,IRO3BSMZ0000,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,2023-08-31T05:41:52.430Z,66,0
512,وجامی,سرمایه گذاری جامی,5.76E+16,309,IRO7JMIP0001,IRO7JMIP0002,سرمايه گذاريها,56,2023-08-31T05:41:52.655Z,56,0
514,کدما,معدنی دماوند,3.62E+15,300,IRO1DMVN0001,IRO1DMVN0009,استخراج كانه هاي فلزي,13,2023-08-31T05:41:52.823Z,13,0
520,ومهان,گروه توسعه مالی مهرآیندگان,4.70E+16,300,IRO1MEAZ0001,IRO1MEAZ0009,سرمايه گذاريها,56,2023-08-31T05:41:53.221Z,56,0
522,شرانل,نفت ایرانول,4.40E+16,303,IRO3NOLZ0001,IRO3NOLZ0001,"فراورده هاي نفتي، كك و سوخت هسته اي",23,2023-08-31T05:41:53.347Z,23,0
526,قهکمت,قندهکمتان‌,1.44E+16,300,IRO1GHEG0001,IRO1GHEG0003,قند و شكر,38,2023-08-31T05:41:53.588Z,38,0
530,ثنظام,س. ساختمانی نظام مهندسی ایران,4.51E+16,309,IRO7NZMP0001,IRO7NZMP0005,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:41:53.828Z,70,0
532,کرمان,س. توسعه و عمران استان کرمان,5.08E+16,303,IRO3KRMZ0001,IRO3KRMZ0000,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:41:53.950Z,70,0
540,نیرو,نیرو سرمایه,3.95E+16,309,IRO7NIRP0001,IRO7NIRP0001,ماشين آلات و دستگاه‌هاي برقي,31,2023-08-31T05:41:54.479Z,31,0
543,شکبیر,پتروشیمی امیرکبیر,5.66E+16,309,IRO7PKBP0001,IRO7PKBP0003,محصولات شيميايي,44,2023-08-31T05:41:54.684Z,44,0
545,پیزد,مجتمع صنایع لاستیک یزد,3.28E+16,303,IRO3YZTZ0001,IRO3YZTZ0007,لاستيك و پلاستيك,25,2023-08-31T05:41:54.825Z,25,0
547,کابگن,تولیدی و صنعتی آبگینه‌,1.07E+16,309,IRO7ABGP0001,IRO7ABGP0006,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:41:54.940Z,54,0
549,فباهنر,مس‌ شهیدباهنر,6.68E+16,300,IRO1BAHN0001,IRO1BAHN0003,فلزات اساسي,27,2023-08-31T05:41:55.082Z,27,0
553,شپاکسا,پاکسان‌,1.16E+16,300,IRO1PAKS0001,IRO1PAKS0007,محصولات شيميايي,44,2023-08-31T05:41:55.315Z,44,0
557,فگستر,گسترش صنایع روی ایرانیان,8.73E+15,303,IRO3IZIZ0001,IRO3IZIZ0000,فلزات اساسي,27,2023-08-31T05:41:55.580Z,27,0
559,غشهداب,کشت و صنعت شهداب ناب خراسان,3.36E+16,303,IRO3SHHZ0001,IRO3SHHZ0001,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:41:55.722Z,42,0
561,غپآذر,شیر پگاه آذربایجان شرقی,4.55E+16,303,IRO3GHPZ0001,IRO3GHPZ0005,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:41:55.833Z,42,0
565,شبهرن,نفت‌ بهران‌,2.27E+16,300,IRO1NBEH0001,IRO1NBEH0009,"فراورده هاي نفتي، كك و سوخت هسته اي",23,2023-08-31T05:41:56.131Z,23,0
575,تایرا,تراکتورسازیایران‌,1.93E+16,300,IRO1TRIR0001,IRO1TRIR0009,ماشين آلات و تجهيزات,29,2023-08-31T05:41:56.733Z,29,0
577,ثامان,سامان‌ گستراصفهان‌,6.65E+16,300,IRO1SGOS0001,IRO1SGOS0004,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:41:56.871Z,70,0
579,حآفرین,ریل پرداز نو آفرین,2.14E+16,303,IRO3RPAZ0001,IRO3RPAZ0009,"حمل ونقل، انبارداري و ارتباطات",60,2023-08-31T05:41:57.022Z,60,0
587,فرابورس,فرابورس ایران,5.87E+16,303,IRO3FRBZ0001,IRO3FRBZ0000,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:41:57.607Z,94,0
591,تملت,تامین سرمایه بانک ملت,1.11E+16,300,IRO1TMLT0001,IRO1TMLT0007,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:41:57.926Z,67,0
597,دعبید,لابراتوارداروسازی  دکترعبیدی,4.91E+16,300,IRO1ABDI0001,IRO1ABDI0004,مواد و محصولات دارويي,43,2023-08-31T05:41:58.356Z,43,0
599,دسبحان,سبحان دارو,5.87E+15,300,IRO1DSBH0001,IRO1DSBH0005,مواد و محصولات دارويي,43,2023-08-31T05:41:58.479Z,43,0
601,وبرق,س.کارکنان صنعت برق زنجان وقزوی,6.13E+16,309,IRO7SEIP0001,IRO7SEIP0001,سرمايه گذاريها,56,2023-08-31T05:41:58.604Z,56,0
607,سدشت,صنایع سیمان دشتستان,2.70E+16,300,IRO1SDST0001,IRO1SDST0002,"سيمان، آهك و گچ",53,2023-08-31T05:41:59.066Z,53,0
613,قاسم,قاسم ایران,3.45E+16,303,IRO3GASZ0001,IRO3GASZ0009,"خرده فروشي،باستثناي وسايل نقليه موتوري",47,2023-08-31T05:41:59.531Z,47,0
615,سیستم,همکاران سیستم,4.77E+16,300,IRO1SYSM0001,IRO1SYSM0004,رايانه و فعاليت‌هاي وابسته به آن,72,2023-08-31T05:41:59.656Z,72,0
